client_id,date,amount,segment,channel,country,declared_income,days_until_last_observed_transaction
C0042,2025-05-03,26202.96363845635,opportunistic,manager,AM,170488.54814437334,0
C0355,2025-04-23,10651.976137236072,regular,manager,RU,114801.5160405255,58
C0057,2025-02-17,8150.733921061035,regular,web,BY,80745.46024762576,111
C0314,2025-02-06,8430.138347376771,regular,manager,BY,59242.379815333625,136
C0140,2025-05-15,12663.49148905967,regular,web,AM,51875.679615003515,42
C0270,2025-06-09,-14064.647936265943,regular,app,RU,78878.98685669352,0
C0217,2025-03-23,37767.26157743475,regular,app,RU,133378.46522269418,90
C0302,2025-06-03,3404.2956619141487,regular,manager,KZ,150859.75994505777,22
C0064,2025-04-01,54846.65498504302,opportunistic,app,RU,,85
C0313,2025-01-20,20594.108455074376,regular,app,RU,,157
C0011,2025-01-02,16698.771549690584,regular,app,RU,100516.10043231638,175
C0135,2025-05-03,40990.340504432635,opportunistic,web,RU,38809.39999539269,16
C0210,2025-01-01,20047.670970621504,regular,app,RU,52418.57889047791,179
C0048,2025-03-17,2930.209426961231,regular,web,RU,24173.246782879014,104
C0294,2025-01-25,3426.547810933184,regular,app,RU,60366.5026649566,155
C0048,2025-04-21,26957.962297941758,regular,app,RU,24173.246782879014,69
C0151,2025-04-29,14967.543762445326,opportunistic,manager,BY,,38
C0031,2025-04-05,34734.47432398906,opportunistic,manager,RU,120459.5900263173,62
C0375,2025-05-08,16001.033530443423,regular,app,RU,131572.8404314726,52
C0057,2025-06-02,25879.914438460197,regular,app,BY,80745.46024762576,6
C0214,2025-04-21,1983801.8068072237,opportunistic,manager,RU,,48
C0052,2025-04-10,10582.815277714079,regular,web,KZ,36740.54430792383,80
C0112,2025-02-21,8530.158794830295,regular,web,KZ,55018.014532175854,113
C0109,2025-02-03,8225.59599253204,regular,app,RU,55839.111146692514,143
C0016,2025-05-30,9088.238128729081,regular,app,RU,73734.55681536577,25
C0213,2025-01-19,10907.14716429299,regular,app,RU,75577.42042288934,147
C0281,2025-02-11,11595.972367971093,regular,web,RU,27211.30833168933,134
C0145,2025-06-21,3369.6018245007717,regular,app,RU,54231.990145770134,8
C0076,2025-03-02,10354.000526086995,regular,app,BY,41841.634218175095,103
C0367,2025-06-25,47201.38902760435,opportunistic,web,RU,37862.35599077226,0
C0397,2025-02-13,32041.529581847935,opportunistic,web,RU,177843.39553446515,110
C0200,2025-05-11,6826.232935392017,regular,app,RU,198493.78958835345,44
C0023,2025-02-02,1867.5370946528622,new,app,RU,,113
C0043,2025-05-26,111097.4061834233,opportunistic,web,RU,30939.846612717953,0
C0048,2025-05-20,30838.24824226487,regular,app,RU,24173.246782879014,40
C0041,2025-04-12,7068.180237983856,regular,app,RU,102947.22534981728,78
C0109,2025-01-11,7510.598233325774,regular,app,RU,55839.111146692514,166
C0161,2025-01-16,7623.950877329005,regular,web,RU,74003.19392036954,164
C0241,2025-02-24,39717.44310319654,opportunistic,manager,AM,52764.7652847006,117
C0123,2025-06-29,27643.161936271896,regular,app,AM,48641.64046189509,0
C0290,2025-01-25,5716.506233660416,regular,app,RU,80189.09743512764,151
C0384,2025-02-27,7236.821079853071,regular,app,RU,166874.80517001377,119
C0200,2025-04-21,6864.109276969768,regular,manager,RU,198493.78958835345,64
C0210,2025-03-11,2007.143392974201,regular,app,RU,52418.57889047791,110
C0251,2025-05-17,116589.87340429313,opportunistic,manager,RU,59607.81016099394,23
C0314,2025-02-20,4718.160272389397,regular,app,BY,59242.379815333625,122
C0179,2025-02-26,4145.5497717713115,new,web,BY,108564.6915980085,102
C0332,2025-05-31,53531.32084529068,regular,app,KZ,96486.84621670823,28
C0071,2025-06-26,8776.909057983523,regular,web,RU,119602.86638084592,1
C0161,2025-06-23,37556.603118739884,regular,app,RU,74003.19392036954,6
C0006,2025-05-14,4459.875381039035,new,app,RU,68179.17681824998,27
C0044,2025-01-06,574945.832499055,regular,app,RU,82129.71014803136,174
C0285,2025-06-09,36311.5021558572,opportunistic,manager,RU,101891.5427450977,20
C0103,2025-03-29,11796.031424618437,regular,web,RU,41425.609103306146,90
C0074,2025-05-29,25648.434544489763,regular,app,RU,65236.56695866103,31
C0282,2025-06-17,12201.814224096128,regular,app,KZ,86261.33612057511,4
C0212,2025-03-24,64456.49922007625,opportunistic,manager,RU,103459.0031373886,90
C0274,2025-02-18,39479.17369132094,opportunistic,web,RU,,104
C0056,2025-04-06,74487.64277838598,opportunistic,manager,RU,79281.81808974489,43
C0259,2025-04-10,4178.204346911242,regular,app,KZ,54966.058792712574,78
C0017,2025-06-20,595787.58133374,opportunistic,manager,RU,103911.06431743408,4
C0134,2025-01-07,7579.472301958625,regular,app,RU,162091.34627439242,172
C0227,2025-03-01,21274.487509676386,regular,manager,RU,30240.76297199327,116
C0167,2025-02-22,50227.20219686551,opportunistic,manager,RU,77888.21217479996,112
C0171,2025-03-04,9731.825220051609,regular,web,RU,43719.95140581391,112
C0113,2025-04-12,4987.671666057208,regular,app,RU,,74
C0231,2025-03-19,20907.016176993508,regular,app,RU,97988.07583193238,102
C0327,2025-01-13,145424.35857209202,opportunistic,manager,KZ,37447.94211658653,166
C0254,2025-03-07,13496.144997724581,regular,app,RU,88298.5580564642,101
C0098,2025-03-21,8031.172025609111,regular,web,BY,91073.97819474443,98
C0124,2025-05-06,6666.550865673825,regular,web,RU,85459.18010301342,36
C0195,2025-01-24,6149.687421416555,regular,app,RU,17580.452648123697,137
C0166,2025-02-03,2459.6394065856834,regular,web,KZ,89867.6573767307,142
C0123,2025-06-21,4862.145304763789,regular,app,AM,48641.64046189509,8
C0393,2025-05-14,15572.886652594741,opportunistic,manager,RU,68405.75658258372,29
C0237,2025-01-09,7793.729674232323,regular,app,RU,76718.82517000394,147
C0378,2025-03-29,10517.101516761617,regular,manager,BY,93929.37563679303,91
C0109,2025-03-07,17711.030839425322,regular,app,RU,55839.111146692514,111
C0077,2025-03-05,3094.2650018111376,regular,web,RU,27604.60480859763,115
C0117,2025-04-04,31188.34412529549,opportunistic,manager,RU,44546.366596465356,23
C0311,2025-06-14,2064.7076818449996,regular,app,RU,18468.17377658533,13
C0212,2025-06-22,16276.40021574087,opportunistic,manager,RU,,0
C0385,2025-06-20,3026.589475756348,regular,web,RU,171261.59082559345,0
C0284,2025-04-07,22140.579551402356,regular,app,RU,16145.402480594568,76
C0283,2025-05-09,11241.45349332966,regular,app,AM,49637.64105345447,45
C0112,2025-06-14,18188.19068168036,regular,app,KZ,55018.014532175854,0
C0385,2025-05-27,6917.693744808904,regular,app,RU,171261.59082559345,24
C0307,2025-03-10,13634.965576495493,regular,app,KZ,111706.42563456245,108
C0216,2025-03-10,30041.401077880717,opportunistic,manager,RU,,92
C0113,2025-01-27,3903.2608874219227,regular,web,RU,22138.056114061816,149
C0203,2025-06-16,10606.147009137494,regular,app,RU,75319.67008401135,3
C0157,2025-01-06,1132310.124052805,regular,web,RU,75827.495673324,172
C0271,2025-02-01,11948.578429669284,regular,manager,RU,,139
C0209,2025-01-10,42328.81775059652,regular,web,RU,32709.208941189918,170
C0362,2025-03-24,12008.551177476791,regular,app,RU,87900.75427160058,88
C0399,2025-05-25,183214.90560645662,regular,app,RU,66589.02089418373,33
C0018,2025-03-04,27878.846790570347,regular,app,RU,53286.71637060531,103
C0008,2025-01-01,40970.04639316631,opportunistic,manager,RU,85191.94571132299,175
C0384,2025-04-16,9898.857574879627,regular,web,RU,166874.80517001377,71
C0145,2025-03-16,13346.16880568151,regular,app,RU,54231.990145770134,105
C0217,2025-02-02,29117.833103844205,regular,web,RU,133378.46522269418,139
C0189,2025-05-13,20801.156845848764,opportunistic,web,RU,73453.94322932605,45
C0337,2025-03-05,153350.94350594035,regular,app,RU,18875.011531273616,113
C0396,2025-06-13,12924.848708113681,regular,manager,KZ,63332.172912899565,11
C0144,2025-06-25,226638.39726244163,opportunistic,manager,RU,156466.14065595446,0
C0374,2025-05-08,15339.536434005138,regular,app,RU,84406.5338871581,52
C0126,2025-02-14,8241.37964914633,regular,manager,KZ,56188.76756509697,134
C0300,2025-05-21,84762.22257863918,opportunistic,web,RU,50842.772416125044,8
C0138,2025-06-16,7670.100066576132,regular,app,RU,,9
C0318,2025-02-14,46536.33290966728,opportunistic,app,RU,,122
C0199,2025-03-22,21525.75671564281,regular,app,RU,98019.14203306024,96
C0316,2025-05-09,11277.257668792823,regular,app,RU,57827.32199477627,49
C0072,2025-06-28,28009.680235413096,regular,web,RU,41559.708530966964,1
C0221,2025-01-14,4480.975575441712,regular,app,RU,100670.64887680218,163
C0109,2025-06-24,13743.553004260571,regular,app,RU,55839.111146692514,2
C0288,2025-01-28,5083.302184102491,regular,manager,KZ,32072.151687949587,146
C0323,2025-05-03,4443.926537245961,regular,manager,RU,58580.38170655148,47
C0119,2025-03-01,2749.155043035342,regular,app,RU,12958.52483784047,119
C0205,2025-06-02,15796.678367780869,regular,app,AM,33782.36257951558,24
C0124,2025-05-28,4653.615090982115,regular,app,RU,85459.18010301342,14
C0214,2025-02-13,1603350.6552228162,opportunistic,web,RU,24928.596248155605,115
C0341,2025-02-08,5154.296651296677,regular,app,RU,77297.95977305167,134
C0288,2025-03-26,21847.75437781061,regular,app,KZ,32072.151687949587,89
C0230,2025-01-08,10713.051685451936,regular,app,RU,32681.058632895285,172
C0255,2025-06-10,3237.105785757863,regular,app,AM,29087.88109205289,19
C0005,2025-01-01,27838.508636410326,regular,app,RU,18572.608441914028,178
C0217,2025-02-08,21306.508978655515,regular,web,RU,133378.46522269418,133
C0316,2025-02-26,6022.0804954911355,regular,app,RU,57827.32199477627,121
C0306,2025-02-24,10623.738118032188,regular,app,RU,57805.035774570744,118
C0247,2025-04-18,136648.00309421052,opportunistic,manager,RU,52949.92337999243,50
C0292,2025-03-05,8926.887759713944,regular,manager,RU,83374.99550448595,115
C0335,2025-03-22,29722.89281976544,regular,app,RU,62761.78101883521,61
C0150,2025-03-31,10992.40146696068,regular,app,RU,93958.54905131078,90
C0167,2025-04-09,39417.3141055571,opportunistic,web,RU,77888.21217479996,66
C0278,2025-05-15,25411.98722301926,regular,manager,RU,54814.63414542244,40
C0367,2025-03-31,36781.71047501075,opportunistic,manager,RU,37862.35599077226,86
C0300,2025-04-21,40554.09323452849,opportunistic,manager,RU,,38
C0362,2025-04-14,9032.455748010849,regular,app,RU,87900.75427160058,67
C0240,2025-06-16,6018.6691310468905,regular,app,RU,49345.468111258146,12
C0315,2025-05-08,6268.72503790949,regular,app,BY,122043.30752195237,44
C0098,2025-06-03,13547.152641283144,regular,web,BY,91073.97819474443,24
C0059,2025-02-15,6737.209424224203,regular,app,RU,54801.21350948494,129
C0209,2025-06-29,36314.52555866403,regular,app,RU,32709.208941189918,0
C0281,2025-01-31,16057.865561344952,regular,app,RU,27211.30833168933,145
C0131,2025-02-05,7817.994584242555,regular,manager,RU,95566.66157831959,144
C0061,2025-04-13,19094.688139294394,opportunistic,manager,RU,119011.13380630473,68
C0352,2025-02-11,3040.2267487354666,regular,manager,RU,,136
C0209,2025-06-11,23469.23007756836,regular,app,RU,32709.208941189918,18
C0188,2025-03-14,13787.101744113666,regular,app,RU,,105
C0339,2025-02-21,12870.219642620577,regular,web,RU,39831.465005485414,116
C0286,2025-04-30,20741.978701657583,regular,app,RU,76864.80399866072,58
C0018,2025-06-13,21723.854930965274,regular,manager,RU,53286.71637060531,2
C0156,2025-03-11,26703.964660481983,opportunistic,manager,RU,42006.254107436456,88
C0138,2025-02-10,4420.832697443874,regular,app,RU,59561.26986369458,135
C0053,2025-06-08,58419.849662402536,opportunistic,manager,RU,46172.709442249135,13
C0350,2025-01-04,16198.361182203991,regular,app,AM,72183.40831187136,173
C0129,2025-03-16,5887.699269579839,regular,app,RU,102226.20848008845,75
C0071,2025-06-27,8479.287935706892,regular,web,RU,119602.86638084592,0
C0350,2025-02-01,6569.37404763932,regular,app,AM,72183.40831187136,145
C0138,2025-06-17,4928.922345116134,regular,web,RU,59561.26986369458,8
C0172,2025-03-05,19795.645466802423,regular,web,RU,37505.97494683757,111
C0255,2025-02-09,33037.58836648931,regular,app,AM,29087.88109205289,140
C0225,2025-05-03,4714.520195365518,regular,app,RU,37463.80596379556,50
C0048,2025-05-15,8001.1075068078835,regular,web,RU,24173.246782879014,45
C0103,2025-04-01,33261.625232428065,regular,manager,RU,41425.609103306146,87
C0022,2025-01-05,9973.511671964568,regular,app,BY,104426.15742678501,171
C0134,2025-02-13,21771.376082003022,regular,app,RU,162091.34627439242,135
C0351,2025-02-05,8550.9757158603,opportunistic,web,KZ,101495.73572265125,123
C0175,2025-02-08,7604.0273565806665,regular,web,RU,63648.166022056794,141
C0373,2025-05-23,7037.1983865596785,regular,app,RU,94070.00566845604,36
C0084,2025-02-25,86516.12940365843,regular,manager,RU,38981.78972789811,95
C0273,2025-02-05,28073.438354533435,regular,app,RU,128912.01034395119,139
C0171,2025-01-01,4997.989698792503,regular,web,RU,43719.95140581391,174
C0113,2025-02-05,3419.0855836102246,regular,app,RU,22138.056114061816,140
C0266,2025-06-07,15264.396922409453,regular,app,AM,60126.4423558778,15
C0250,2025-06-28,12057.897761515116,regular,app,BY,56532.86206867094,0
C0140,2025-06-15,7416.965788260915,regular,app,AM,51875.679615003515,11
C0168,2025-06-10,81852.08478175901,opportunistic,manager,RU,202661.0821059138,0
C0183,2025-06-15,9256.397077414198,regular,app,BY,89467.91572353024,13
C0035,2025-05-21,34915.75435377609,regular,app,RU,,39
C0271,2025-03-28,7144.689175025994,regular,app,RU,41028.573339414696,84
C0248,2025-01-01,23810.88026285837,regular,web,RU,22805.090958222576,164
C0318,2025-02-04,10556.771657153013,opportunistic,manager,RU,,132
C0050,2025-01-06,273955.4984580593,regular,app,AM,47441.35558338082,170
C0105,2025-03-17,107207.86414932531,opportunistic,web,RU,120199.46527490248,96
C0221,2025-05-27,21594.254083182917,regular,app,RU,100670.64887680218,30
C0371,2025-02-15,18309.0591969929,opportunistic,manager,RU,39876.094229586975,93
C0364,2025-06-12,7244.710417351762,regular,manager,RU,40488.69823107142,15
C0302,2025-06-05,4275.363095278533,regular,web,KZ,150859.75994505777,20
C0186,2025-01-18,68381.08875049914,opportunistic,manager,RU,63742.758168336564,128
C0072,2025-06-06,2188.726583545804,regular,web,RU,41559.708530966964,23
C0048,2025-03-11,17437.56806403467,regular,web,RU,24173.246782879014,110
C0171,2025-06-18,36470.49229441426,regular,app,RU,43719.95140581391,6
C0207,2025-02-25,8183.420942001988,regular,app,BY,180180.49328698896,119
C0106,2025-03-30,28174.35687618185,opportunistic,manager,KZ,80950.43024024995,0
C0255,2025-01-01,7503.640914255211,regular,manager,AM,29087.88109205289,179
C0245,2025-05-17,34125.590913454915,opportunistic,manager,BY,160494.5632676289,42
C0334,2025-03-31,5022.05315381258,new,app,AM,37712.46084036547,8
C0112,2025-03-27,7716.941091187393,regular,app,KZ,55018.014532175854,79
C0074,2025-04-05,15985.993149561515,regular,app,RU,65236.56695866103,85
C0022,2025-01-19,8521.453438989834,regular,app,BY,104426.15742678501,157
C0268,2025-05-19,4409.462879611361,regular,app,KZ,36060.11248799635,34
C0094,2025-04-16,16896.59206378857,regular,app,RU,276155.8197288189,59
C0136,2025-06-21,5272.310987314465,regular,app,RU,40609.90938605977,2
C0399,2025-05-07,7318.313735579345,regular,app,RU,66589.02089418373,51
C0221,2025-02-02,19970.3848879555,regular,web,RU,100670.64887680218,144
C0313,2025-03-08,4563.163997181023,regular,app,RU,40001.1761448378,110
C0029,2025-05-22,6866.659787716791,regular,app,RU,56574.50740293192,35
C0199,2025-06-16,36960.9800824706,regular,manager,RU,98019.14203306024,10
C0068,2025-03-08,12806.428989746344,regular,manager,RU,207386.4605822518,111
C0369,2025-01-27,9199.016912347117,regular,app,RU,176635.3330683661,148
C0161,2025-01-26,15292.559230206445,regular,app,RU,74003.19392036954,154
C0220,2025-04-05,12659.819493016666,regular,app,RU,89109.60304575077,84
C0009,2025-03-19,34849.75516070298,regular,app,KZ,97350.63118258487,102
C0324,2025-03-11,3355.1907425243444,regular,app,RU,94477.46126382126,104
C0306,2025-05-26,18253.02754167159,regular,app,RU,57805.035774570744,27
C0153,2025-05-06,26873.122823567483,regular,app,RU,17732.54325367211,54
C0050,2025-03-26,12742.533516996207,regular,app,AM,47441.35558338082,91
C0059,2025-05-19,34185.5529421088,regular,manager,RU,54801.21350948494,36
C0029,2025-01-25,55841.151198282125,regular,web,RU,56574.50740293192,152
C0294,2025-03-15,12189.018369869224,regular,app,RU,60366.5026649566,106
C0348,2025-05-05,10926.768968097687,regular,app,RU,59681.71404088037,55
C0374,2025-06-17,4230.917540780515,regular,manager,RU,84406.5338871581,12
C0167,2025-01-26,51774.3153159382,opportunistic,web,RU,,139
C0324,2025-02-22,37635.19016046138,regular,app,RU,94477.46126382126,121
C0286,2025-04-21,12483.976953461817,regular,manager,RU,76864.80399866072,67
C0294,2025-01-15,4046.123620702692,regular,app,RU,60366.5026649566,165
C0106,2025-02-21,24758.559939987863,opportunistic,web,KZ,80950.43024024995,37
C0109,2025-01-09,8186.949578073383,regular,app,RU,55839.111146692514,168
C0045,2025-05-24,33940.04806929199,opportunistic,app,RU,,31
C0259,2025-06-27,6050.181779924051,regular,manager,KZ,54966.058792712574,0
C0097,2025-06-14,134202.43256646927,regular,app,AM,69587.21229131967,11
C0362,2025-01-17,13373.158247295618,regular,app,RU,87900.75427160058,154
C0350,2025-05-08,3664.064030345514,regular,app,AM,72183.40831187136,49
C0399,2025-05-12,25768.20112108718,regular,app,RU,66589.02089418373,46
C0282,2025-05-02,6236.507364050072,regular,app,KZ,86261.33612057511,50
C0288,2025-04-17,8445.004928508937,regular,app,KZ,32072.151687949587,67
C0325,2025-06-22,76957.8638535136,opportunistic,app,RU,,0
C0006,2025-02-26,875.8779776015947,new,web,RU,68179.17681824998,104
C0093,2025-02-22,14571.470581458816,regular,app,RU,66402.26752134197,123
C0192,2025-04-15,5317.964624241296,regular,app,RU,131448.77247629315,68
C0282,2025-03-25,16083.280944706315,regular,app,KZ,86261.33612057511,88
C0150,2025-02-13,5558.078209680223,regular,app,RU,93958.54905131078,136
C0268,2025-05-28,10630.047159381675,regular,app,KZ,36060.11248799635,25
C0119,2025-01-21,337857.81411712867,regular,manager,RU,12958.52483784047,158
C0123,2025-03-02,21003.614925702383,regular,web,AM,48641.64046189509,119
C0033,2025-01-05,19463.394527967408,regular,app,RU,63702.184586940755,173
C0397,2025-01-15,38526.47660337913,opportunistic,web,RU,,139
C0175,2025-02-16,12057.8165084718,regular,app,RU,63648.166022056794,133
C0041,2025-06-11,11155.153414912982,regular,app,RU,,18
C0124,2025-01-20,10036.437921270279,regular,app,RU,85459.18010301342,142
C0355,2025-01-14,5256.959631362974,regular,web,RU,114801.5160405255,157
C0258,2025-05-15,17480.46637645514,regular,web,BY,72735.01488396972,45
C0374,2025-06-29,9952.294647844932,regular,manager,RU,84406.5338871581,0
C0269,2025-01-28,7910.7440278867325,regular,app,BY,91399.24908804016,143
C0303,2025-03-24,22733.052525508978,regular,app,RU,51412.557388166,80
C0150,2025-01-12,11262.755024461463,regular,app,RU,93958.54905131078,168
C0109,2025-06-23,23467.160212895433,regular,app,RU,55839.111146692514,3
C0294,2025-02-09,44342.07446369523,regular,web,RU,60366.5026649566,140
C0392,2025-05-20,48018.34683189213,regular,web,RU,82318.01174628778,30
C0201,2025-02-14,58179.277955907346,opportunistic,web,RU,,126
C0366,2025-05-28,11363.155255977235,regular,app,RU,56128.80472027171,27
C0250,2025-03-04,8737.715092303803,regular,app,BY,56532.86206867094,116
C0091,2025-06-01,11763.981774260254,regular,app,RU,118790.6932272385,10
C0362,2025-02-13,21033.718411682014,regular,app,RU,87900.75427160058,127
C0148,2025-06-10,5710.633619332805,regular,web,RU,84862.16854841373,13
C0153,2025-04-18,26010.85718408186,regular,web,RU,17732.54325367211,72
C0068,2025-04-19,11411.252024443862,regular,app,RU,207386.4605822518,69
C0313,2025-02-16,13065.280468595885,regular,manager,RU,40001.1761448378,130
C0169,2025-06-13,23001.625317196063,regular,web,RU,63076.16263509317,16
C0173,2025-03-23,90951.63617301027,regular,app,RU,33374.269800263144,94
C0112,2025-06-03,13070.410264567023,regular,app,KZ,55018.014532175854,11
C0331,2025-05-02,41066.20530531397,opportunistic,manager,RU,28003.565733441188,54
C0315,2025-04-18,13582.038762462882,regular,app,BY,122043.30752195237,64
C0240,2025-06-20,7689.174513155407,regular,app,RU,,8
C0225,2025-01-26,5167.4375205080005,regular,app,RU,37463.80596379556,147
C0010,2025-01-05,3720.523584249101,regular,manager,RU,71398.54626114802,172
C0249,2025-03-19,14209.37387684008,regular,app,RU,55783.52272481387,102
C0011,2025-03-01,13802.28789841076,regular,app,RU,100516.10043231638,117
C0379,2025-06-06,25737.605137321392,regular,app,AM,79812.48895604689,22
C0086,2025-02-16,280192.39985125785,regular,app,RU,52897.26789986734,127
C0173,2025-05-20,12211.81688018636,regular,web,RU,33374.269800263144,36
C0396,2025-01-26,2900.162395155956,regular,app,KZ,63332.172912899565,149
C0074,2025-06-29,23611.685884067447,regular,app,RU,65236.56695866103,0
C0303,2025-06-01,5391.228600399019,regular,manager,RU,51412.557388166,11
C0140,2025-01-25,12026.633480358816,regular,app,AM,51875.679615003515,152
C0029,2025-03-23,7140.288393716863,regular,app,RU,56574.50740293192,95
C0109,2025-05-20,5113.055967687338,regular,app,RU,55839.111146692514,37
C0002,2025-03-19,5512.425580941151,regular,app,RU,88283.04157880397,91
C0217,2025-01-18,5953.684521152435,regular,app,RU,,154
C0161,2025-01-24,28577.53781356604,regular,app,RU,74003.19392036954,156
C0112,2025-01-18,10430.693071988304,regular,app,KZ,55018.014532175854,147
C0281,2025-03-08,15616.671148731475,regular,app,RU,27211.30833168933,109
C0118,2025-06-29,29534.53897435194,opportunistic,manager,RU,28958.617270561706,0
C0059,2025-05-10,7118.044260778613,regular,web,RU,,45
C0008,2025-02-16,58991.093107887355,opportunistic,web,RU,85191.94571132299,129
C0362,2025-03-31,10622.255960142986,regular,web,RU,87900.75427160058,81
C0316,2025-06-15,16676.650550174636,regular,app,RU,57827.32199477627,12
C0169,2025-03-28,10716.174211729796,regular,app,RU,63076.16263509317,93
C0278,2025-03-06,28842.113522084725,regular,app,RU,54814.63414542244,110
C0327,2025-05-25,78664.65039326713,opportunistic,manager,KZ,37447.94211658653,34
C0153,2025-01-09,3613.5364835754417,regular,web,RU,17732.54325367211,171
C0172,2025-03-25,7863.182241965178,regular,app,RU,37505.97494683757,91
C0317,2025-01-03,17882.814390204647,regular,app,RU,37535.87622140273,171
C0028,2025-02-23,7046.051429356916,regular,app,RU,99926.3451265315,98
C0034,2025-02-27,31881.61722065116,regular,app,BY,139312.1307018514,122
C0380,2025-01-22,38591.56130782404,opportunistic,manager,RU,24810.292808637114,82
C0243,2025-06-24,22187.091321481723,regular,app,RU,37334.670245607726,2
C0348,2025-03-21,16542.190358135613,regular,web,RU,59681.71404088037,100
C0205,2025-03-02,3330.5939126689036,regular,app,AM,33782.36257951558,116
C0011,2025-06-26,3341.8720112066735,regular,app,RU,100516.10043231638,0
C0254,2025-01-14,7047.190331368458,regular,app,RU,88298.5580564642,153
C0200,2025-05-16,15662.560622893932,regular,web,RU,198493.78958835345,39
C0076,2025-01-06,4452.180824821913,regular,app,BY,41841.634218175095,158
C0392,2025-05-31,14501.274047597148,regular,web,RU,82318.01174628778,19
C0195,2025-02-12,9577.571198594806,regular,app,RU,17580.452648123697,118
C0311,2025-06-22,6800.988036888401,regular,web,RU,18468.17377658533,5
C0193,2025-05-05,9899.497946428513,regular,app,RU,57590.64763962595,47
C0090,2025-04-18,6265.194833938028,regular,web,RU,54907.642961464815,65
C0310,2025-06-18,4735.576412251837,regular,web,RU,43030.78274384195,11
C0086,2025-04-08,5135.823889944115,regular,web,RU,52897.26789986734,76
C0043,2025-01-31,49000.54448351957,opportunistic,manager,RU,30939.846612717953,115
C0272,2025-01-29,17214.55519149182,regular,app,RU,72952.79470233107,119
C0097,2025-03-28,11580.041313842317,regular,web,AM,69587.21229131967,89
C0385,2025-06-11,184924.38115014823,regular,app,RU,171261.59082559345,9
C0030,2025-01-05,53584.97425287362,opportunistic,manager,AM,73775.68944954776,171
C0376,2025-03-14,14292.631717326838,regular,web,RU,93850.10197362199,102
C0150,2025-05-08,34752.997479292266,regular,manager,RU,93958.54905131078,52
C0111,2025-03-04,5179.104761162299,regular,app,RU,24166.59661985463,116
C0399,2025-05-03,13107.577400438484,regular,web,RU,66589.02089418373,55
C0107,2025-01-21,9225.285385497491,regular,app,RU,56532.060379392606,159
C0136,2025-05-11,11571.107708530455,regular,app,RU,40609.90938605977,43
C0357,2025-03-22,44632.051507585165,opportunistic,manager,RU,37746.851199622164,96
C0046,2025-04-07,25294.73657804456,opportunistic,app,RU,85912.39546387289,80
C0259,2025-02-16,32533.077937462047,regular,web,KZ,54966.058792712574,131
C0324,2025-01-29,9684.961875156967,regular,app,RU,94477.46126382126,145
C0005,2025-06-23,4674.180214676101,regular,app,RU,,5
C0269,2025-04-07,6567.892266653603,regular,app,BY,,74
C0105,2025-03-12,95349.15805193619,opportunistic,manager,RU,,101
C0277,2025-06-12,18414.31156600829,regular,app,RU,40282.29405287731,10
C0398,2025-04-27,12139.425228216987,regular,app,RU,108208.7305003528,57
C0372,2025-05-14,18563.884648636253,regular,app,BY,105901.06925376512,46
C0039,2025-01-31,7409.189477686423,regular,app,RU,40600.123215367676,146
C0123,2025-03-30,145552.16388180826,regular,app,AM,48641.64046189509,91
C0266,2025-05-08,3564.2512669528182,regular,app,AM,60126.4423558778,45
C0272,2025-03-07,10549.482502209361,regular,app,RU,72952.79470233107,82
C0028,2025-04-06,2365.3711330228502,regular,app,RU,99926.3451265315,56
C0153,2025-05-26,76615.16788747502,regular,web,RU,17732.54325367211,34
C0324,2025-06-17,7815.508499891917,regular,app,RU,94477.46126382126,6
C0321,2025-06-06,16241.164285180252,new,app,RU,40102.093296631676,0
C0288,2025-06-17,11715.701500410132,regular,app,KZ,32072.151687949587,6
C0044,2025-03-18,2371.786634982701,regular,web,RU,82129.71014803136,103
C0009,2025-05-19,3195.389845025916,regular,web,KZ,97350.63118258487,41
C0200,2025-02-06,11910.405015088172,regular,web,RU,198493.78958835345,138
C0040,2025-03-02,13432.150684546015,opportunistic,web,RU,54344.072314952726,5
C0158,2025-03-03,34321.36175229319,opportunistic,app,AM,59959.54453274451,109
C0356,2025-06-17,21644.152641531124,regular,web,RU,127166.025780776,11
C0085,2025-04-23,6697.031141843106,regular,manager,RU,80116.70385635352,62
C0398,2025-06-23,27040.60224593324,regular,web,RU,108208.7305003528,0
C0301,2025-02-08,68371.13144511155,opportunistic,web,RU,,132
C0108,2025-01-26,4488.460383708912,regular,manager,RU,84938.35767995643,149
C0344,2025-05-06,16410.183256382654,opportunistic,manager,RU,35748.20255231404,4
C0114,2025-03-16,84958.56882560105,opportunistic,web,RU,29077.40070521304,71
C0186,2025-01-03,52529.964247205105,opportunistic,manager,RU,63742.758168336564,143
C0002,2025-06-18,8301.80457123751,regular,app,RU,88283.04157880397,0
C0119,2025-03-03,11975.416606804265,regular,app,RU,12958.52483784047,117
C0314,2025-02-28,486640.07832888374,regular,app,BY,59242.379815333625,114
C0330,2025-06-06,17179.199937876634,regular,app,RU,33903.04091126527,21
C0148,2025-06-15,3090.7220326981856,regular,app,RU,,8
C0005,2025-05-19,2871.714510894201,regular,app,RU,18572.608441914028,40
C0393,2025-01-10,20071.237074221957,opportunistic,manager,RU,68405.75658258372,153
C0083,2025-02-20,7718.544433628187,opportunistic,app,RU,,129
C0283,2025-03-21,11157.764844018428,regular,manager,AM,49637.64105345447,94
C0391,2025-04-25,47554.990873008406,opportunistic,manager,RU,,52
